trabajador_id,licencia_actual_id,vuelo_id,nombre_compania,codigo_compania,rol
34,2.0,121.0,LATAM DOMESTICO,LUD,Copiloto
37,25.0,96.0,OCEANAIR,COG,Piloto
22,,108.0,KALITTA AIR,KAI,Tripulante de Cabina
21,51.0,54.0,AEROVIAS DAP (centro/norte),ADC,Piloto
59,17.0,31.0,KALITTA AIR,KAI,Piloto
31,50.0,85.0,NO_COMPANY,NCY,Piloto
2,,138.0,IBERIA,IBE,Tripulante de Cabina
0,37.0,145.0,NO_COMPANY,NCY,Copiloto
59,17.0,108.0,BRITISH,BTA,Piloto
23,49.0,26.0,NO_COMPANY,NCY,Piloto
17,28.0,134.0,LATAM INTER,LAT,Copiloto
25,36.0,137.0,EASTERN AIRLINES,EAL,Piloto
8,15.0,109.0,LATAM INTER,LAT,Piloto
25,36.0,21.0,AEROVIAS DAP (centro/norte),ADC,Copiloto
13,,72.0,KOREAN AIR,KEA,Tripulante de Cabina
22,,138.0,ALITALIA,AZI,Tripulante de Cabina
27,,59.0,NO_COMPANY,NCY,Paramedico
59,17.0,1.0,KOREAN AIR,KEA,Copiloto
58,,1.0,UNITED,UAN,Tripulante de Cabina
35,,73.0,QANTAS,QAF,Paramedico
25,47.0,103.0,KALITTA AIR,KAI,Copiloto
8,15.0,88.0,ETHOPIAN AIRLINES,ETA,Copiloto
34,41.0,42.0,ALITALIA,AZI,Piloto
25,47.0,148.0,EASTERN AIRLINES,EAL,Copiloto
25,47.0,128.0,EASTERN AIRLINES,EAL,Piloto
59,17.0,140.0,LATAM ARGENTINA,LAM,Copiloto
59,17.0,66.0,NO_COMPANY,NCY,Piloto
58,,103.0,BRITISH,BTA,Tripulante de Cabina
30,,125.0,LATAM CARGO,UCA,Paramedico
24,35.0,58.0,ETHOPIAN AIRLINES,ETA,Piloto
25,47.0,95.0,EASTERN AIRLINES,EAL,Piloto
21,22.0,43.0,LATAM ECUADOR,XLE,Piloto
58,,60.0,LACSA,LRC,Tripulante de Cabina
59,48.0,13.0,KOREAN AIR,KEA,Piloto
15,12.0,70.0,LATAM ARGENTINA,LAM,Piloto
2,,33.0,BRITISH,BTA,Tripulante de Cabina
8,45.0,76.0,LATAM ECUADOR,XLE,Copiloto
39,,15.0,LAW,LAW,Tripulante de Cabina
8,15.0,56.0,MARTINAIR HOLLAND,MPH,Piloto
34,41.0,6.0,ALITALIA,AZI,Piloto
56,,108.0,KALITTA AIR,KAI,Tripulante de Cabina
24,35.0,63.0,LATAM CARGO,UCA,Copiloto
24,35.0,7.0,IBERIA,IBE,Copiloto
29,44.0,11.0,LATAM INTER,LAT,Piloto
59,17.0,52.0,LAW,LAW,Copiloto
8,45.0,132.0,LATAM ARGENTINA,LAM,Copiloto
56,,47.0,IBERIA,IBE,Tripulante de Cabina
37,25.0,27.0,LATAM INTER,LAT,Copiloto
34,41.0,50.0,ALITALIA,AZI,Copiloto
25,36.0,148.0,LATAM CARGO,UCA,Copiloto
59,48.0,98.0,KOREAN AIR,KEA,Piloto
22,,77.0,EASTERN AIRLINES,EAL,Tripulante de Cabina
23,49.0,62.0,LAW,LAW,Piloto
25,36.0,29.0,KALITTA AIR,KAI,Piloto
22,,59.0,ALITALIA,AZI,Tripulante de Cabina
59,17.0,20.0,OCEANAIR,COG,Copiloto
27,,62.0,NO_COMPANY,NCY,Paramedico
25,36.0,119.0,AEROVIAS DAP (centro/norte),ADC,Copiloto
23,49.0,82.0,NO_COMPANY,NCY,Copiloto
21,22.0,36.0,LATAM ECUADOR,XLE,Copiloto
35,,15.0,OCEANAIR,COG,Paramedico
31,50.0,16.0,NO_COMPANY,NCY,Copiloto
5,,101.0,UNITED,UAN,Tripulante de Cabina
53,,56.0,KALITTA AIR,KAI,Paramedico
8,45.0,6.0,LATAM CARGO,UCA,Copiloto
23,49.0,82.0,MARTINAIR HOLLAND,MPH,Copiloto
24,35.0,125.0,LATAM ECUADOR,XLE,Piloto
43,,103.0,BRITISH,BTA,Paramedico
42,,137.0,ALITALIA,AZI,Tripulante de Cabina
59,17.0,9.0,LAW,LAW,Copiloto
24,35.0,104.0,IBERIA,IBE,Piloto
59,17.0,13.0,ALITALIA,AZI,Piloto
8,45.0,12.0,LACSA,LRC,Piloto
59,17.0,126.0,LATAM ARGENTINA,LAM,Copiloto
5,,5.0,KALITTA AIR,KAI,Tripulante de Cabina
33,,65.0,QANTAS,QAF,Tripulante de Cabina
10,11.0,66.0,IBERIA,IBE,Copiloto
59,17.0,51.0,QANTAS,QAF,Piloto
37,25.0,15.0,LAW,LAW,Piloto
8,45.0,87.0,LACSA,LRC,Copiloto
59,17.0,73.0,QANTAS,QAF,Copiloto
25,36.0,125.0,LATAM CARGO,UCA,Copiloto
59,17.0,129.0,NO_COMPANY,NCY,Copiloto
22,,99.0,EASTERN AIRLINES,EAL,Tripulante de Cabina
59,17.0,31.0,QANTAS,QAF,Piloto
8,15.0,64.0,AEROVIAS DAP (centro/norte),ADC,Copiloto
8,45.0,55.0,LATAM DOMESTICO,LUD,Copiloto
46,,45.0,KALITTA AIR,KAI,Tripulante de Cabina
59,48.0,15.0,NO_COMPANY,NCY,Copiloto
16,,69.0,EASTERN AIRLINES,EAL,Tripulante de Cabina
38,40.0,5.0,LATAM DOMESTICO,LUD,Copiloto
21,22.0,133.0,KALITTA AIR,KAI,Piloto
59,48.0,73.0,ALITALIA,AZI,Copiloto
59,17.0,65.0,LAW,LAW,Piloto
34,2.0,30.0,OCEANAIR,COG,Copiloto
51,,22.0,LAW,LAW,Tripulante de Cabina
59,48.0,66.0,UNITED,UAN,Piloto
59,17.0,65.0,UNITED,UAN,Piloto
58,,86.0,BRITISH,BTA,Tripulante de Cabina
48,,48.0,ALITALIA,AZI,Tripulante de Cabina
59,48.0,1.0,OCEANAIR,COG,Copiloto
38,31.0,121.0,UNITED,UAN,Piloto
34,2.0,50.0,OCEANAIR,COG,Copiloto
37,25.0,129.0,LAW,LAW,Piloto
25,36.0,94.0,BRITISH,BTA,Copiloto
21,51.0,133.0,AEROVIAS DAP (centro/norte),ADC,Piloto
8,45.0,45.0,LATAM DOMESTICO,LUD,Piloto
22,,49.0,LACSA,LRC,Tripulante de Cabina
52,,137.0,KALITTA AIR,KAI,Paramedico
54,0.0,113.0,KALITTA AIR,KAI,Copiloto
8,15.0,64.0,LATAM CARGO,UCA,Copiloto
59,17.0,65.0,EASTERN AIRLINES,EAL,Piloto
59,48.0,29.0,EASTERN AIRLINES,EAL,Copiloto
8,45.0,100.0,LATAM CARGO,UCA,Copiloto
58,,39.0,UNITED,UAN,Tripulante de Cabina
5,,141.0,KALITTA AIR,KAI,Tripulante de Cabina
59,17.0,101.0,QANTAS,QAF,Copiloto
35,,124.0,QANTAS,QAF,Paramedico
25,47.0,80.0,AEROVIAS DAP (centro/norte),ADC,Piloto
8,45.0,64.0,AEROVIAS DAP (centro/norte),ADC,Copiloto
21,22.0,111.0,LATAM ECUADOR,XLE,Copiloto
58,,60.0,UNITED,UAN,Tripulante de Cabina
1,,45.0,LATAM DOMESTICO,LUD,Tripulante de Cabina
42,,138.0,KALITTA AIR,KAI,Tripulante de Cabina
8,15.0,144.0,IBERIA,IBE,Copiloto
26,,26.0,LAW,LAW,Tripulante de Cabina
0,37.0,78.0,LATAM CARGO,UCA,Copiloto
2,,9.0,IBERIA,IBE,Tripulante de Cabina
59,17.0,98.0,KALITTA AIR,KAI,Piloto
59,48.0,35.0,OCEANAIR,COG,Copiloto
23,49.0,52.0,MARTINAIR HOLLAND,MPH,Piloto
4,,136.0,KALITTA AIR,KAI,Tripulante de Cabina
59,48.0,140.0,ALITALIA,AZI,Copiloto
4,,47.0,OCEANAIR,COG,Tripulante de Cabina
22,,59.0,OCEANAIR,COG,Tripulante de Cabina
9,29.0,27.0,UNITED,UAN,Piloto
8,15.0,80.0,LATAM DOMESTICO,LUD,Copiloto
58,,60.0,BRITISH,BTA,Tripulante de Cabina
59,17.0,57.0,LAW,LAW,Copiloto
59,48.0,3.0,LATAM ARGENTINA,LAM,Copiloto
16,,123.0,EASTERN AIRLINES,EAL,Tripulante de Cabina
8,15.0,76.0,LACSA,LRC,Copiloto
21,51.0,140.0,OCEANAIR,COG,Piloto
32,,72.0,LATAM CARGO,UCA,Paramedico
28,,45.0,LATAM INTER,LAT,Tripulante de Cabina
37,25.0,83.0,OCEANAIR,COG,Copiloto
31,50.0,71.0,LATAM ECUADOR,XLE,Piloto
8,45.0,88.0,LATAM ECUADOR,XLE,Copiloto
34,2.0,30.0,UNITED,UAN,Copiloto
59,48.0,15.0,EASTERN AIRLINES,EAL,Copiloto
4,,32.0,LAW,LAW,Tripulante de Cabina
59,48.0,108.0,KALITTA AIR,KAI,Piloto
25,36.0,33.0,LATAM ECUADOR,XLE,Piloto
14,,90.0,LATAM DOMESTICO,LUD,Tripulante de Cabina
21,51.0,124.0,OCEANAIR,COG,Copiloto
18,,107.0,LATAM CARGO,UCA,Tripulante de Cabina
19,,120.0,MARTINAIR HOLLAND,MPH,Tripulante de Cabina
5,,121.0,LATAM DOMESTICO,LUD,Tripulante de Cabina
36,,,,,
8,45.0,45.0,LATAM ECUADOR,XLE,Piloto
21,51.0,115.0,IBERIA,IBE,Piloto
34,2.0,42.0,ALITALIA,AZI,Piloto
59,48.0,29.0,UNITED,UAN,Copiloto
8,45.0,12.0,IBERIA,IBE,Piloto
21,51.0,139.0,OCEANAIR,COG,Copiloto
12,,7.0,KOREAN AIR,KEA,Tripulante de Cabina
7,7.0,136.0,NO_COMPANY,NCY,Copiloto
46,,8.0,KALITTA AIR,KAI,Tripulante de Cabina
56,,98.0,OCEANAIR,COG,Tripulante de Cabina
56,,81.0,LATAM ARGENTINA,LAM,Tripulante de Cabina
21,51.0,98.0,AEROVIAS DAP (centro/norte),ADC,Copiloto
8,45.0,60.0,IBERIA,IBE,Copiloto
15,46.0,24.0,LATAM ARGENTINA,LAM,Piloto
35,,124.0,OCEANAIR,COG,Paramedico
19,,87.0,ETHOPIAN AIRLINES,ETA,Tripulante de Cabina
37,25.0,27.0,OCEANAIR,COG,Copiloto
21,51.0,135.0,LATAM ECUADOR,XLE,Piloto
25,36.0,80.0,AEROVIAS DAP (centro/norte),ADC,Piloto
58,,17.0,LACSA,LRC,Tripulante de Cabina
38,40.0,74.0,LATAM DOMESTICO,LUD,Copiloto
25,47.0,33.0,LATAM ECUADOR,XLE,Piloto
21,51.0,139.0,LATAM ECUADOR,XLE,Copiloto
8,15.0,119.0,MARTINAIR HOLLAND,MPH,Piloto
59,48.0,39.0,ALITALIA,AZI,Piloto
19,,114.0,MARTINAIR HOLLAND,MPH,Tripulante de Cabina
12,,48.0,KOREAN AIR,KEA,Tripulante de Cabina
34,2.0,106.0,LATAM DOMESTICO,LUD,Copiloto
25,47.0,119.0,LATAM ECUADOR,XLE,Copiloto
8,45.0,131.0,LATAM ARGENTINA,LAM,Piloto
34,2.0,30.0,ALITALIA,AZI,Copiloto
40,,23.0,LATAM INTER,LAT,Paramedico
8,15.0,120.0,LATAM CARGO,UCA,Piloto
56,,1.0,OCEANAIR,COG,Tripulante de Cabina
56,,27.0,OCEANAIR,COG,Tripulante de Cabina
21,22.0,54.0,AEROVIAS DAP (centro/norte),ADC,Piloto
59,17.0,2.0,OCEANAIR,COG,Piloto
59,48.0,15.0,QANTAS,QAF,Copiloto
59,48.0,73.0,NO_COMPANY,NCY,Copiloto
59,17.0,1.0,LAW,LAW,Copiloto
40,,97.0,LATAM INTER,LAT,Paramedico
25,36.0,144.0,KALITTA AIR,KAI,Piloto
59,48.0,111.0,ALITALIA,AZI,Piloto
34,2.0,50.0,LATAM DOMESTICO,LUD,Copiloto
25,47.0,94.0,AEROVIAS DAP (centro/norte),ADC,Copiloto
25,36.0,128.0,EASTERN AIRLINES,EAL,Piloto
33,,33.0,BRITISH,BTA,Tripulante de Cabina
21,51.0,98.0,OCEANAIR,COG,Copiloto
22,,24.0,KALITTA AIR,KAI,Tripulante de Cabina
22,,90.0,KALITTA AIR,KAI,Tripulante de Cabina
7,7.0,1.0,KALITTA AIR,KAI,Piloto
8,45.0,56.0,MARTINAIR HOLLAND,MPH,Piloto
37,25.0,129.0,OCEANAIR,COG,Piloto
9,29.0,31.0,MARTINAIR HOLLAND,MPH,Copiloto
15,12.0,70.0,LATAM INTER,LAT,Piloto
8,45.0,67.0,LACSA,LRC,Piloto
59,48.0,35.0,BRITISH,BTA,Copiloto
51,,54.0,NO_COMPANY,NCY,Tripulante de Cabina
25,36.0,55.0,LATAM CARGO,UCA,Piloto
4,,2.0,OCEANAIR,COG,Tripulante de Cabina
21,51.0,135.0,IBERIA,IBE,Piloto
25,47.0,139.0,LATAM ECUADOR,XLE,Piloto
4,,136.0,OCEANAIR,COG,Tripulante de Cabina
25,36.0,141.0,EASTERN AIRLINES,EAL,Copiloto
8,45.0,60.0,LATAM CARGO,UCA,Copiloto
59,48.0,51.0,KALITTA AIR,KAI,Piloto
19,,37.0,LATAM DOMESTICO,LUD,Tripulante de Cabina
8,45.0,0.0,LATAM ARGENTINA,LAM,Piloto
33,,42.0,QANTAS,QAF,Tripulante de Cabina
34,2.0,109.0,LATAM DOMESTICO,LUD,Copiloto
52,,69.0,LAW,LAW,Paramedico
53,,65.0,KALITTA AIR,KAI,Paramedico
22,,101.0,EASTERN AIRLINES,EAL,Tripulante de Cabina
59,17.0,4.0,OCEANAIR,COG,Copiloto
25,47.0,37.0,BRITISH,BTA,Piloto
18,,72.0,LATAM CARGO,UCA,Tripulante de Cabina
59,48.0,99.0,ALITALIA,AZI,Copiloto
25,36.0,58.0,AEROVIAS DAP (centro/norte),ADC,Copiloto
15,12.0,70.0,IBERIA,IBE,Piloto
59,48.0,53.0,UNITED,UAN,Piloto
31,50.0,39.0,AEROVIAS DAP (centro/norte),ADC,Copiloto
59,48.0,111.0,QANTAS,QAF,Piloto
2,,26.0,LATAM DOMESTICO,LUD,Tripulante de Cabina
18,,107.0,BRITISH,BTA,Tripulante de Cabina
25,36.0,37.0,BRITISH,BTA,Piloto
59,48.0,86.0,EASTERN AIRLINES,EAL,Copiloto
22,,28.0,LACSA,LRC,Tripulante de Cabina
42,,49.0,ALITALIA,AZI,Tripulante de Cabina
28,,67.0,LATAM DOMESTICO,LUD,Tripulante de Cabina
40,,39.0,LATAM INTER,LAT,Paramedico
43,,94.0,AEROVIAS DAP (centro/norte),ADC,Paramedico
8,45.0,45.0,LATAM INTER,LAT,Piloto
34,2.0,108.0,LATAM DOMESTICO,LUD,Copiloto
30,,58.0,LATAM CARGO,UCA,Paramedico
2,,26.0,IBERIA,IBE,Tripulante de Cabina
59,17.0,129.0,KOREAN AIR,KEA,Copiloto
19,,58.0,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina
17,28.0,114.0,MARTINAIR HOLLAND,MPH,Piloto
2,,91.0,IBERIA,IBE,Tripulante de Cabina
52,,26.0,ETHOPIAN AIRLINES,ETA,Paramedico
15,46.0,130.0,IBERIA,IBE,Piloto
25,47.0,95.0,LATAM CARGO,UCA,Piloto
59,17.0,15.0,ALITALIA,AZI,Copiloto
51,,97.0,NO_COMPANY,NCY,Tripulante de Cabina
37,25.0,81.0,BRITISH,BTA,Copiloto
58,,87.0,BRITISH,BTA,Tripulante de Cabina
59,17.0,9.0,KOREAN AIR,KEA,Copiloto
20,,60.0,LACSA,LRC,Paramedico
21,22.0,124.0,KALITTA AIR,KAI,Copiloto
21,22.0,38.0,LATAM ECUADOR,XLE,Piloto
21,51.0,61.0,IBERIA,IBE,Piloto
17,28.0,36.0,EASTERN AIRLINES,EAL,Piloto
59,17.0,2.0,UNITED,UAN,Piloto
13,,72.0,KALITTA AIR,KAI,Tripulante de Cabina
18,,41.0,ETHOPIAN AIRLINES,ETA,Tripulante de Cabina
19,,6.0,ETHOPIAN AIRLINES,ETA,Tripulante de Cabina
15,46.0,46.0,LATAM ARGENTINA,LAM,Piloto
23,49.0,24.0,MARTINAIR HOLLAND,MPH,Copiloto
7,7.0,103.0,ALITALIA,AZI,Piloto
12,,119.0,KOREAN AIR,KEA,Tripulante de Cabina
56,,81.0,UNITED,UAN,Tripulante de Cabina
19,,120.0,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina
25,47.0,55.0,BRITISH,BTA,Piloto
59,17.0,4.0,ALITALIA,AZI,Copiloto
25,47.0,33.0,EASTERN AIRLINES,EAL,Piloto
8,45.0,110.0,LATAM CARGO,UCA,Piloto
25,36.0,58.0,EASTERN AIRLINES,EAL,Copiloto
59,17.0,108.0,QANTAS,QAF,Piloto
41,19.0,114.0,IBERIA,IBE,Copiloto
25,36.0,94.0,LATAM ECUADOR,XLE,Copiloto
0,37.0,49.0,IBERIA,IBE,Copiloto
12,,20.0,LAW,LAW,Tripulante de Cabina
15,12.0,130.0,LATAM ARGENTINA,LAM,Piloto
47,,111.0,OCEANAIR,COG,Paramedico
56,,38.0,LATAM ARGENTINA,LAM,Tripulante de Cabina
43,,80.0,BRITISH,BTA,Paramedico
19,,58.0,ETHOPIAN AIRLINES,ETA,Tripulante de Cabina
12,,26.0,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina
59,17.0,111.0,KOREAN AIR,KEA,Piloto
30,,21.0,LATAM CARGO,UCA,Paramedico
58,,44.0,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina
46,,50.0,LATAM DOMESTICO,LUD,Tripulante de Cabina
15,46.0,77.0,IBERIA,IBE,Copiloto
8,15.0,0.0,AEROVIAS DAP (centro/norte),ADC,Piloto
59,48.0,52.0,NO_COMPANY,NCY,Copiloto
59,17.0,1.0,LATAM ARGENTINA,LAM,Copiloto
59,48.0,123.0,ALITALIA,AZI,Copiloto
59,17.0,20.0,BRITISH,BTA,Copiloto
31,50.0,97.0,ETHOPIAN AIRLINES,ETA,Copiloto
0,37.0,145.0,LATAM CARGO,UCA,Copiloto
22,,110.0,LATAM ARGENTINA,LAM,Tripulante de Cabina
12,,61.0,LAW,LAW,Tripulante de Cabina
20,,113.0,LATAM ARGENTINA,LAM,Paramedico
8,45.0,131.0,LATAM CARGO,UCA,Piloto
9,29.0,31.0,QANTAS,QAF,Copiloto
4,,111.0,KALITTA AIR,KAI,Tripulante de Cabina
16,,120.0,ETHOPIAN AIRLINES,ETA,Tripulante de Cabina
59,48.0,57.0,EASTERN AIRLINES,EAL,Copiloto
59,48.0,86.0,OCEANAIR,COG,Copiloto
12,,3.0,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina
8,45.0,144.0,ETHOPIAN AIRLINES,ETA,Copiloto
8,15.0,120.0,LATAM ARGENTINA,LAM,Piloto
8,45.0,55.0,LATAM INTER,LAT,Copiloto
20,,20.0,LACSA,LRC,Paramedico
21,22.0,28.0,IBERIA,IBE,Piloto
0,37.0,122.0,NO_COMPANY,NCY,Copiloto
31,50.0,17.0,LATAM ECUADOR,XLE,Copiloto
25,36.0,139.0,LATAM CARGO,UCA,Piloto
54,0.0,132.0,KALITTA AIR,KAI,Piloto
37,25.0,35.0,BRITISH,BTA,Piloto
56,,38.0,OCEANAIR,COG,Tripulante de Cabina
0,37.0,122.0,LATAM CARGO,UCA,Copiloto
59,48.0,57.0,QANTAS,QAF,Copiloto
24,35.0,147.0,ETHOPIAN AIRLINES,ETA,Piloto
59,48.0,66.0,OCEANAIR,COG,Piloto
7,7.0,54.0,NO_COMPANY,NCY,Copiloto
34,2.0,6.0,LATAM ARGENTINA,LAM,Piloto
37,25.0,79.0,QANTAS,QAF,Copiloto
34,2.0,47.0,ALITALIA,AZI,Piloto
50,,5.0,LAW,LAW,Paramedico
2,,104.0,LATAM DOMESTICO,LUD,Tripulante de Cabina
53,,128.0,KALITTA AIR,KAI,Paramedico
58,,87.0,UNITED,UAN,Tripulante de Cabina
59,17.0,1.0,OCEANAIR,COG,Copiloto
54,0.0,75.0,ALITALIA,AZI,Piloto
31,50.0,39.0,NO_COMPANY,NCY,Copiloto
13,,147.0,LATAM CARGO,UCA,Tripulante de Cabina
59,17.0,140.0,LAW,LAW,Copiloto
45,,118.0,EASTERN AIRLINES,EAL,Paramedico
25,47.0,58.0,KALITTA AIR,KAI,Copiloto
2,,45.0,IBERIA,IBE,Tripulante de Cabina
34,41.0,106.0,LATAM ARGENTINA,LAM,Copiloto
35,,36.0,QANTAS,QAF,Paramedico
32,,142.0,LATAM INTER,LAT,Paramedico
0,37.0,19.0,LACSA,LRC,Copiloto
42,,19.0,KALITTA AIR,KAI,Tripulante de Cabina
35,,32.0,OCEANAIR,COG,Paramedico
31,50.0,23.0,AEROVIAS DAP (centro/norte),ADC,Piloto
19,,69.0,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina
39,,96.0,LAW,LAW,Tripulante de Cabina
23,49.0,110.0,LAW,LAW,Copiloto
46,,28.0,LATAM DOMESTICO,LUD,Tripulante de Cabina
15,12.0,131.0,LACSA,LRC,Copiloto
16,,95.0,EASTERN AIRLINES,EAL,Tripulante de Cabina
59,17.0,99.0,EASTERN AIRLINES,EAL,Copiloto
19,,119.0,ETHOPIAN AIRLINES,ETA,Tripulante de Cabina
59,17.0,3.0,EASTERN AIRLINES,EAL,Copiloto
37,25.0,18.0,BRITISH,BTA,Piloto
59,17.0,73.0,BRITISH,BTA,Copiloto
19,,10.0,MARTINAIR HOLLAND,MPH,Tripulante de Cabina
11,,45.0,NO_COMPANY,NCY,Tripulante de Cabina
8,15.0,88.0,LATAM INTER,LAT,Copiloto
5,,75.0,KALITTA AIR,KAI,Tripulante de Cabina
25,47.0,38.0,KALITTA AIR,KAI,Copiloto
59,48.0,101.0,BRITISH,BTA,Copiloto
5,,138.0,LATAM DOMESTICO,LUD,Tripulante de Cabina
19,,120.0,ETHOPIAN AIRLINES,ETA,Tripulante de Cabina
0,37.0,49.0,NO_COMPANY,NCY,Copiloto
15,12.0,77.0,LATAM INTER,LAT,Copiloto
8,15.0,67.0,LATAM INTER,LAT,Piloto
0,37.0,49.0,LACSA,LRC,Copiloto
59,48.0,53.0,NO_COMPANY,NCY,Piloto
24,35.0,112.0,IBERIA,IBE,Piloto
30,,112.0,LATAM CARGO,UCA,Paramedico
25,36.0,141.0,LATAM ECUADOR,XLE,Copiloto
22,,28.0,LATAM ARGENTINA,LAM,Tripulante de Cabina
51,,52.0,KALITTA AIR,KAI,Tripulante de Cabina
19,,112.0,LATAM ECUADOR,XLE,Tripulante de Cabina
13,,144.0,KALITTA AIR,KAI,Tripulante de Cabina
59,17.0,108.0,EASTERN AIRLINES,EAL,Piloto
12,,87.0,LAW,LAW,Tripulante de Cabina
7,7.0,40.0,BRITISH,BTA,Piloto
59,48.0,31.0,ALITALIA,AZI,Piloto
59,48.0,53.0,ALITALIA,AZI,Piloto
59,48.0,31.0,KALITTA AIR,KAI,Piloto
5,,40.0,ALITALIA,AZI,Tripulante de Cabina
4,,48.0,KALITTA AIR,KAI,Tripulante de Cabina
59,17.0,59.0,EASTERN AIRLINES,EAL,Copiloto
19,,69.0,LATAM DOMESTICO,LUD,Tripulante de Cabina
21,22.0,28.0,LATAM ECUADOR,XLE,Piloto
59,17.0,51.0,BRITISH,BTA,Piloto
56,,47.0,KALITTA AIR,KAI,Tripulante de Cabina
20,,3.0,KOREAN AIR,KEA,Paramedico
8,45.0,64.0,LATAM INTER,LAT,Copiloto
51,,52.0,NO_COMPANY,NCY,Tripulante de Cabina
18,,41.0,BRITISH,BTA,Tripulante de Cabina
25,47.0,145.0,KALITTA AIR,KAI,Piloto
59,17.0,98.0,QANTAS,QAF,Piloto
20,,24.0,KOREAN AIR,KEA,Paramedico
59,17.0,74.0,UNITED,UAN,Piloto
9,29.0,5.0,UNITED,UAN,Piloto
39,,16.0,LAW,LAW,Tripulante de Cabina
30,,6.0,LATAM ECUADOR,XLE,Paramedico
13,,144.0,KOREAN AIR,KEA,Tripulante de Cabina
8,15.0,12.0,LATAM DOMESTICO,LUD,Piloto
59,17.0,86.0,UNITED,UAN,Copiloto
59,17.0,57.0,UNITED,UAN,Copiloto
51,,26.0,NO_COMPANY,NCY,Tripulante de Cabina
25,47.0,21.0,EASTERN AIRLINES,EAL,Copiloto
0,37.0,122.0,LACSA,LRC,Copiloto
52,,13.0,KALITTA AIR,KAI,Paramedico
25,47.0,21.0,BRITISH,BTA,Copiloto
15,46.0,70.0,EASTERN AIRLINES,EAL,Piloto
28,,79.0,LATAM INTER,LAT,Tripulante de Cabina
17,28.0,36.0,ETHOPIAN AIRLINES,ETA,Piloto
10,11.0,92.0,LATAM ARGENTINA,LAM,Copiloto
2,,121.0,LATAM DOMESTICO,LUD,Tripulante de Cabina
59,48.0,86.0,ALITALIA,AZI,Copiloto
50,,2.0,LAW,LAW,Paramedico
25,47.0,119.0,AEROVIAS DAP (centro/norte),ADC,Copiloto
25,47.0,148.0,BRITISH,BTA,Copiloto
54,0.0,83.0,KALITTA AIR,KAI,Piloto
8,15.0,107.0,LATAM ECUADOR,XLE,Copiloto
24,35.0,95.0,IBERIA,IBE,Copiloto
38,40.0,90.0,UNITED,UAN,Piloto
25,36.0,148.0,LATAM ECUADOR,XLE,Copiloto
14,,91.0,EASTERN AIRLINES,EAL,Tripulante de Cabina
22,,130.0,KALITTA AIR,KAI,Tripulante de Cabina
0,37.0,22.0,NO_COMPANY,NCY,Copiloto
37,25.0,91.0,OCEANAIR,COG,Copiloto
34,41.0,34.0,UNITED,UAN,Piloto
59,17.0,111.0,NO_COMPANY,NCY,Piloto
56,,94.0,OCEANAIR,COG,Tripulante de Cabina
21,22.0,32.0,LATAM ECUADOR,XLE,Copiloto
25,36.0,138.0,EASTERN AIRLINES,EAL,Copiloto
52,,120.0,ETHOPIAN AIRLINES,ETA,Paramedico
23,49.0,44.0,MARTINAIR HOLLAND,MPH,Copiloto
25,36.0,95.0,BRITISH,BTA,Piloto
59,17.0,123.0,KOREAN AIR,KEA,Copiloto
48,,52.0,ALITALIA,AZI,Tripulante de Cabina
7,7.0,103.0,NO_COMPANY,NCY,Piloto
8,15.0,119.0,LACSA,LRC,Piloto
40,,83.0,ETHOPIAN AIRLINES,ETA,Paramedico
18,,76.0,ETHOPIAN AIRLINES,ETA,Tripulante de Cabina
18,,1.0,BRITISH,BTA,Tripulante de Cabina
10,11.0,92.0,MARTINAIR HOLLAND,MPH,Copiloto
46,,137.0,UNITED,UAN,Tripulante de Cabina
8,45.0,88.0,MARTINAIR HOLLAND,MPH,Copiloto
24,35.0,146.0,ETHOPIAN AIRLINES,ETA,Copiloto
59,48.0,126.0,LAW,LAW,Copiloto
59,48.0,48.0,LATAM ARGENTINA,LAM,Piloto
0,37.0,75.0,NO_COMPANY,NCY,Copiloto
19,,58.0,MARTINAIR HOLLAND,MPH,Tripulante de Cabina
12,,61.0,KOREAN AIR,KEA,Tripulante de Cabina
1,,37.0,LATAM ECUADOR,XLE,Tripulante de Cabina
27,,40.0,ALITALIA,AZI,Paramedico
59,17.0,101.0,BRITISH,BTA,Copiloto
22,,136.0,OCEANAIR,COG,Tripulante de Cabina
16,,10.0,EASTERN AIRLINES,EAL,Tripulante de Cabina
21,51.0,38.0,AEROVIAS DAP (centro/norte),ADC,Piloto
56,,115.0,BRITISH,BTA,Tripulante de Cabina
7,7.0,51.0,AEROVIAS DAP (centro/norte),ADC,Copiloto
59,48.0,74.0,EASTERN AIRLINES,EAL,Piloto
2,,9.0,LAW,LAW,Tripulante de Cabina
40,,88.0,LATAM INTER,LAT,Paramedico
35,,93.0,OCEANAIR,COG,Paramedico
41,19.0,102.0,LATAM DOMESTICO,LUD,Piloto
25,36.0,72.0,LATAM CARGO,UCA,Piloto
21,22.0,61.0,AEROVIAS DAP (centro/norte),ADC,Piloto
8,15.0,87.0,IBERIA,IBE,Copiloto
13,,38.0,KOREAN AIR,KEA,Tripulante de Cabina
