trabajador_id,licencia_actual_id,vuelo_id,nombre_compania,codigo_compania,rol,numero_trabajador
2,0,96,LATAM DOMESTICO,LUD,Tripulante de Cabina,3423
28,0,134,LATAM INTER,LAT,Tripulante de Cabina,3424
18,0,68,LATAM CARGO,UCA,Tripulante de Cabina,3425
15,12,44,EASTERN AIRLINES,EAL,Piloto,3426
21,22,135,AEROVIAS DAP (centro/norte),ADC,Piloto,3427
25,47,81,LATAM CARGO,UCA,Piloto,3428
59,17,140,QANTAS,QAF,Copiloto,3429
13,0,3,KALITTA AIR,KAI,Tripulante de Cabina,3430
25,36,38,EASTERN AIRLINES,EAL,Copiloto,3431
59,48,108,LATAM ARGENTINA,LAM,Piloto,3432
22,0,109,LATAM ARGENTINA,LAM,Tripulante de Cabina,3433
59,48,2,LAW,LAW,Piloto,3434
8,15,142,AEROVIAS DAP (centro/norte),ADC,Copiloto,3435
8,45,132,MARTINAIR HOLLAND,MPH,Copiloto,3436
7,7,1,AEROVIAS DAP (centro/norte),ADC,Piloto,3437
13,0,147,KALITTA AIR,KAI,Tripulante de Cabina,3438
8,15,109,IBERIA,IBE,Piloto,3439
18,0,55,LATAM CARGO,UCA,Tripulante de Cabina,3440
25,36,141,AEROVIAS DAP (centro/norte),ADC,Copiloto,3441
25,36,94,EASTERN AIRLINES,EAL,Copiloto,3442
8,45,110,MARTINAIR HOLLAND,MPH,Piloto,3443
8,15,76,LATAM INTER,LAT,Copiloto,3444
17,28,114,LATAM INTER,LAT,Piloto,3445
51,0,57,KALITTA AIR,KAI,Tripulante de Cabina,3446
59,48,101,KALITTA AIR,KAI,Copiloto,3447
59,48,66,BRITISH,BTA,Piloto,3448
34,41,121,LATAM ARGENTINA,LAM,Copiloto,3449
40,0,25,NO_COMPANY,NCY,Paramedico,3450
25,47,103,LATAM CARGO,UCA,Copiloto,3451
47,0,76,ETHOPIAN AIRLINES,ETA,Paramedico,3452
37,25,68,LATAM INTER,LAT,Copiloto,3453
47,0,0,EASTERN AIRLINES,EAL,Paramedico,3454
25,36,95,AEROVIAS DAP (centro/norte),ADC,Piloto,3455
45,0,52,LAW,LAW,Paramedico,3456
0,37,40,LATAM CARGO,UCA,Copiloto,3457
54,0,101,KALITTA AIR,KAI,Piloto,3458
8,45,55,MARTINAIR HOLLAND,MPH,Copiloto,3459
47,0,76,OCEANAIR,COG,Paramedico,3460
8,45,100,LATAM DOMESTICO,LUD,Copiloto,3461
51,0,57,NO_COMPANY,NCY,Tripulante de Cabina,3462
8,45,142,MARTINAIR HOLLAND,MPH,Copiloto,3463
59,48,52,UNITED,UAN,Copiloto,3464
59,48,140,EASTERN AIRLINES,EAL,Copiloto,3465
58,0,5,NO_COMPANY,NCY,Tripulante de Cabina,3466
2,0,33,LATAM DOMESTICO,LUD,Tripulante de Cabina,3467
14,0,81,LATAM DOMESTICO,LUD,Tripulante de Cabina,3468
37,25,81,OCEANAIR,COG,Copiloto,3469
2,0,45,LATAM DOMESTICO,LUD,Tripulante de Cabina,3470
59,48,17,EASTERN AIRLINES,EAL,Piloto,3471
59,17,48,UNITED,UAN,Piloto,3472
0,37,46,ALITALIA,AZI,Copiloto,3473
21,51,43,AEROVIAS DAP (centro/norte),ADC,Piloto,3474
8,15,41,LATAM INTER,LAT,Copiloto,3475
56,0,1,IBERIA,IBE,Tripulante de Cabina,3476
47,0,109,ETHOPIAN AIRLINES,ETA,Paramedico,3477
54,0,75,KALITTA AIR,KAI,Piloto,3478
4,0,9,LAW,LAW,Tripulante de Cabina,3479
54,0,49,LATAM INTER,LAT,Piloto,3480
59,48,53,BRITISH,BTA,Piloto,3481
31,50,10,LAW,LAW,Piloto,3482
59,17,98,BRITISH,BTA,Piloto,3483
51,0,139,LAW,LAW,Tripulante de Cabina,3484
8,45,142,LATAM CARGO,UCA,Copiloto,3485
59,48,129,KALITTA AIR,KAI,Copiloto,3486
21,51,133,IBERIA,IBE,Piloto,3487
8,45,0,LACSA,LRC,Piloto,3488
59,17,111,KALITTA AIR,KAI,Piloto,3489
56,0,140,IBERIA,IBE,Tripulante de Cabina,3490
58,0,70,LACSA,LRC,Tripulante de Cabina,3491
31,50,10,AEROVIAS DAP (centro/norte),ADC,Piloto,3492
59,48,129,LAW,LAW,Copiloto,3493
59,48,35,EASTERN AIRLINES,EAL,Copiloto,3494
14,0,121,EASTERN AIRLINES,EAL,Tripulante de Cabina,3495
21,22,32,KALITTA AIR,KAI,Copiloto,3496
8,45,6,LACSA,LRC,Copiloto,3497
32,0,144,QANTAS,QAF,Paramedico,3498
19,0,69,MARTINAIR HOLLAND,MPH,Tripulante de Cabina,3499
22,0,74,EASTERN AIRLINES,EAL,Tripulante de Cabina,3500
59,48,17,OCEANAIR,COG,Piloto,3501
25,36,128,AEROVIAS DAP (centro/norte),ADC,Piloto,3502
15,46,46,LATAM INTER,LAT,Piloto,3503
8,15,142,LATAM INTER,LAT,Copiloto,3504
22,0,99,LACSA,LRC,Tripulante de Cabina,3505
55,0,0,0,0,0,3506
59,48,4,LAW,LAW,Copiloto,3507
34,41,50,LATAM DOMESTICO,LUD,Copiloto,3508
25,47,127,KALITTA AIR,KAI,Copiloto,3509
4,0,139,OCEANAIR,COG,Tripulante de Cabina,3510
19,0,69,LATAM ECUADOR,XLE,Tripulante de Cabina,3511
22,0,90,UNITED,UAN,Tripulante de Cabina,3512
34,41,109,UNITED,UAN,Copiloto,3513
46,0,138,KALITTA AIR,KAI,Tripulante de Cabina,3514
11,0,83,NO_COMPANY,NCY,Tripulante de Cabina,3515
17,28,41,ETHOPIAN AIRLINES,ETA,Piloto,3516
22,0,108,LACSA,LRC,Tripulante de Cabina,3517
34,41,108,LATAM ARGENTINA,LAM,Copiloto,3518
59,17,31,NO_COMPANY,NCY,Piloto,3519
25,47,142,LATAM CARGO,UCA,Piloto,3520
25,47,103,BRITISH,BTA,Copiloto,3521
11,0,11,LATAM INTER,LAT,Tripulante de Cabina,3522
59,17,101,LAW,LAW,Copiloto,3523
22,0,109,KALITTA AIR,KAI,Tripulante de Cabina,3524
59,17,74,EASTERN AIRLINES,EAL,Piloto,3525
59,48,108,KOREAN AIR,KEA,Piloto,3526
8,15,109,LATAM DOMESTICO,LUD,Piloto,3527
25,47,95,BRITISH,BTA,Piloto,3528
47,0,77,ETHOPIAN AIRLINES,ETA,Paramedico,3529
38,40,64,UNITED,UAN,Piloto,3530
45,0,74,MARTINAIR HOLLAND,MPH,Paramedico,3531
50,0,29,LATAM ECUADOR,XLE,Paramedico,3532
22,0,139,LACSA,LRC,Tripulante de Cabina,3533
51,0,39,NO_COMPANY,NCY,Tripulante de Cabina,3534
59,17,99,LAW,LAW,Copiloto,3535
59,48,126,BRITISH,BTA,Copiloto,3536
56,0,94,KALITTA AIR,KAI,Tripulante de Cabina,3537
15,12,24,EASTERN AIRLINES,EAL,Piloto,3538
40,0,122,NO_COMPANY,NCY,Paramedico,3539
34,41,121,OCEANAIR,COG,Copiloto,3540
34,41,42,QANTAS,QAF,Piloto,3541
59,17,3,BRITISH,BTA,Copiloto,3542
34,2,6,ALITALIA,AZI,Piloto,3543
21,51,53,KALITTA AIR,KAI,Copiloto,3544
46,0,137,KALITTA AIR,KAI,Tripulante de Cabina,3545
34,2,73,QANTAS,QAF,Piloto,3546
58,0,87,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina,3547
59,17,52,QANTAS,QAF,Copiloto,3548
58,0,119,UNITED,UAN,Tripulante de Cabina,3549
19,0,119,LATAM DOMESTICO,LUD,Tripulante de Cabina,3550
0,37,19,NO_COMPANY,NCY,Copiloto,3551
59,17,15,LAW,LAW,Copiloto,3552
25,47,119,LATAM CARGO,UCA,Copiloto,3553
2,0,96,LAW,LAW,Tripulante de Cabina,3554
59,48,51,LATAM ARGENTINA,LAM,Piloto,3555
59,48,65,UNITED,UAN,Piloto,3556
45,0,92,MARTINAIR HOLLAND,MPH,Paramedico,3557
41,19,20,ETHOPIAN AIRLINES,ETA,Piloto,3558
9,29,31,UNITED,UAN,Copiloto,3559
8,15,56,IBERIA,IBE,Piloto,3560
30,0,143,LATAM DOMESTICO,LUD,Paramedico,3561
8,15,55,AEROVIAS DAP (centro/norte),ADC,Copiloto,3562
59,48,9,OCEANAIR,COG,Copiloto,3563
52,0,53,ETHOPIAN AIRLINES,ETA,Paramedico,3564
8,15,110,LATAM ECUADOR,XLE,Piloto,3565
50,0,68,UNITED,UAN,Paramedico,3566
37,25,7,KOREAN AIR,KEA,Piloto,3567
53,0,61,BRITISH,BTA,Paramedico,3568
59,17,13,BRITISH,BTA,Piloto,3569
50,0,68,LAW,LAW,Paramedico,3570
38,40,121,LATAM DOMESTICO,LUD,Piloto,3571
21,22,84,AEROVIAS DAP (centro/norte),ADC,Copiloto,3572
14,0,29,LATAM DOMESTICO,LUD,Tripulante de Cabina,3573
31,50,37,LAW,LAW,Copiloto,3574
21,22,43,AEROVIAS DAP (centro/norte),ADC,Piloto,3575
8,45,80,ETHOPIAN AIRLINES,ETA,Copiloto,3576
59,17,117,NO_COMPANY,NCY,Copiloto,3577
59,48,52,EASTERN AIRLINES,EAL,Copiloto,3578
34,41,42,LATAM DOMESTICO,LUD,Piloto,3579
15,46,77,LATAM ARGENTINA,LAM,Copiloto,3580
25,36,38,AEROVIAS DAP (centro/norte),ADC,Copiloto,3581
42,0,115,KALITTA AIR,KAI,Tripulante de Cabina,3582
31,50,17,NO_COMPANY,NCY,Copiloto,3583
40,0,82,LAW,LAW,Paramedico,3584
59,17,31,UNITED,UAN,Piloto,3585
40,0,82,NO_COMPANY,NCY,Paramedico,3586
59,48,74,BRITISH,BTA,Piloto,3587
38,40,64,EASTERN AIRLINES,EAL,Piloto,3588
11,0,11,NO_COMPANY,NCY,Tripulante de Cabina,3589
17,28,118,MARTINAIR HOLLAND,MPH,Piloto,3590
27,0,40,NO_COMPANY,NCY,Paramedico,3591
31,50,18,NO_COMPANY,NCY,Copiloto,3592
31,50,16,LAW,LAW,Copiloto,3593
52,0,140,ETHOPIAN AIRLINES,ETA,Paramedico,3594
4,0,2,LAW,LAW,Tripulante de Cabina,3595
22,0,8,ALITALIA,AZI,Tripulante de Cabina,3596
34,2,50,LATAM ARGENTINA,LAM,Copiloto,3597
40,0,25,LATAM INTER,LAT,Paramedico,3598
53,0,133,AEROVIAS DAP (centro/norte),ADC,Paramedico,3599
8,45,120,MARTINAIR HOLLAND,MPH,Piloto,3600
59,48,99,LAW,LAW,Copiloto,3601
52,0,18,ETHOPIAN AIRLINES,ETA,Paramedico,3602
59,17,98,ALITALIA,AZI,Piloto,3603
32,0,79,LATAM CARGO,UCA,Paramedico,3604
23,49,22,MARTINAIR HOLLAND,MPH,Piloto,3605
34,41,73,LATAM DOMESTICO,LUD,Piloto,3606
32,0,148,LATAM INTER,LAT,Paramedico,3607
21,51,140,KALITTA AIR,KAI,Piloto,3608
34,2,6,LATAM DOMESTICO,LUD,Piloto,3609
31,50,23,LAW,LAW,Piloto,3610
25,47,81,BRITISH,BTA,Piloto,3611
31,50,26,NO_COMPANY,NCY,Copiloto,3612
48,0,101,LAW,LAW,Tripulante de Cabina,3613
54,0,113,LATAM INTER,LAT,Copiloto,3614
26,0,35,MARTINAIR HOLLAND,MPH,Tripulante de Cabina,3615
8,15,64,ETHOPIAN AIRLINES,ETA,Copiloto,3616
59,48,74,KOREAN AIR,KEA,Piloto,3617
25,36,72,AEROVIAS DAP (centro/norte),ADC,Piloto,3618
41,19,34,IBERIA,IBE,Copiloto,3619
8,45,64,LATAM DOMESTICO,LUD,Copiloto,3620
46,0,115,UNITED,UAN,Tripulante de Cabina,3621
5,0,136,ALITALIA,AZI,Tripulante de Cabina,3622
25,47,55,LATAM CARGO,UCA,Piloto,3623
21,51,53,IBERIA,IBE,Copiloto,3624
22,0,108,UNITED,UAN,Tripulante de Cabina,3625
8,15,107,LATAM DOMESTICO,LUD,Copiloto,3626
8,45,76,LATAM INTER,LAT,Copiloto,3627
22,0,59,LATAM ARGENTINA,LAM,Tripulante de Cabina,3628
22,0,59,UNITED,UAN,Tripulante de Cabina,3629
41,19,102,IBERIA,IBE,Piloto,3630
8,45,131,ETHOPIAN AIRLINES,ETA,Piloto,3631
58,0,128,BRITISH,BTA,Tripulante de Cabina,3632
8,15,107,ETHOPIAN AIRLINES,ETA,Copiloto,3633
59,48,140,LAW,LAW,Copiloto,3634
30,0,135,LATAM ECUADOR,XLE,Paramedico,3635
56,0,36,OCEANAIR,COG,Tripulante de Cabina,3636
22,0,101,KALITTA AIR,KAI,Tripulante de Cabina,3637
51,0,38,LAW,LAW,Tripulante de Cabina,3638
0,37,23,NO_COMPANY,NCY,Copiloto,3639
22,0,139,LATAM ARGENTINA,LAM,Tripulante de Cabina,3640
8,45,45,LATAM CARGO,UCA,Piloto,3641
17,28,36,OCEANAIR,COG,Piloto,3642
40,0,100,ETHOPIAN AIRLINES,ETA,Paramedico,3643
59,48,48,UNITED,UAN,Piloto,3644
59,48,123,BRITISH,BTA,Copiloto,3645
12,0,80,LAW,LAW,Tripulante de Cabina,3646
8,45,100,ETHOPIAN AIRLINES,ETA,Copiloto,3647
51,0,14,NO_COMPANY,NCY,Tripulante de Cabina,3648
8,15,119,AEROVIAS DAP (centro/norte),ADC,Piloto,3649
59,17,1,UNITED,UAN,Copiloto,3650
8,15,6,LATAM DOMESTICO,LUD,Copiloto,3651
34,41,102,LATAM ARGENTINA,LAM,Copiloto,3652
8,15,6,IBERIA,IBE,Copiloto,3653
39,0,106,QANTAS,QAF,Tripulante de Cabina,3654
0,37,59,ALITALIA,AZI,Piloto,3655
3,32,0,0,0,0,3656
7,7,54,AEROVIAS DAP (centro/norte),ADC,Copiloto,3657
59,17,140,NO_COMPANY,NCY,Copiloto,3658
7,7,51,KALITTA AIR,KAI,Copiloto,3659
58,0,80,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina,3660
37,25,2,OCEANAIR,COG,Copiloto,3661
41,19,10,LATAM DOMESTICO,LUD,Copiloto,3662
31,50,39,LATAM ECUADOR,XLE,Copiloto,3663
34,41,50,QANTAS,QAF,Copiloto,3664
37,25,91,LATAM INTER,LAT,Copiloto,3665
25,47,144,KALITTA AIR,KAI,Piloto,3666
2,0,2,LAW,LAW,Tripulante de Cabina,3667
18,0,76,BRITISH,BTA,Tripulante de Cabina,3668
59,17,17,KOREAN AIR,KEA,Piloto,3669
59,48,74,NO_COMPANY,NCY,Piloto,3670
21,22,61,IBERIA,IBE,Piloto,3671
38,31,5,EASTERN AIRLINES,EAL,Copiloto,3672
59,48,1,KALITTA AIR,KAI,Copiloto,3673
15,46,24,EASTERN AIRLINES,EAL,Piloto,3674
23,49,22,LACSA,LRC,Piloto,3675
40,0,22,NO_COMPANY,NCY,Paramedico,3676
50,0,68,BRITISH,BTA,Paramedico,3677
5,0,19,ALITALIA,AZI,Tripulante de Cabina,3678
56,0,140,KALITTA AIR,KAI,Tripulante de Cabina,3679
56,0,0,KALITTA AIR,KAI,Tripulante de Cabina,3680
20,0,7,KOREAN AIR,KEA,Paramedico,3681
11,0,132,LATAM DOMESTICO,LUD,Tripulante de Cabina,3682
28,0,67,LAW,LAW,Tripulante de Cabina,3683
8,45,6,LATAM DOMESTICO,LUD,Copiloto,3684
59,48,39,NO_COMPANY,NCY,Piloto,3685
37,25,67,BRITISH,BTA,Copiloto,3686
59,17,111,LAW,LAW,Piloto,3687
43,0,103,AEROVIAS DAP (centro/norte),ADC,Paramedico,3688
15,46,88,EASTERN AIRLINES,EAL,Piloto,3689
59,17,66,OCEANAIR,COG,Piloto,3690
34,2,6,QANTAS,QAF,Piloto,3691
37,25,82,LAW,LAW,Piloto,3692
56,0,136,KALITTA AIR,KAI,Tripulante de Cabina,3693
21,22,43,IBERIA,IBE,Piloto,3694
25,47,142,BRITISH,BTA,Piloto,3695
41,19,104,IBERIA,IBE,Copiloto,3696
14,0,29,BRITISH,BTA,Tripulante de Cabina,3697
25,36,81,EASTERN AIRLINES,EAL,Piloto,3698
21,22,56,KALITTA AIR,KAI,Copiloto,3699
59,17,86,OCEANAIR,COG,Copiloto,3700
40,0,100,NO_COMPANY,NCY,Paramedico,3701
59,17,123,QANTAS,QAF,Copiloto,3702
59,17,111,ALITALIA,AZI,Piloto,3703
7,7,141,AEROVIAS DAP (centro/norte),ADC,Piloto,3704
8,45,41,LATAM ARGENTINA,LAM,Copiloto,3705
25,36,8,LATAM CARGO,UCA,Copiloto,3706
59,48,3,KOREAN AIR,KEA,Copiloto,3707
34,41,34,LATAM ARGENTINA,LAM,Piloto,3708
12,0,127,KOREAN AIR,KEA,Tripulante de Cabina,3709
59,17,35,OCEANAIR,COG,Copiloto,3710
28,0,52,LATAM DOMESTICO,LUD,Tripulante de Cabina,3711
2,0,48,KALITTA AIR,KAI,Tripulante de Cabina,3712
25,36,127,EASTERN AIRLINES,EAL,Copiloto,3713
8,15,110,LATAM DOMESTICO,LUD,Piloto,3714
30,0,21,LATAM DOMESTICO,LUD,Paramedico,3715
37,25,4,OCEANAIR,COG,Piloto,3716
19,0,37,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina,3717
22,0,90,ALITALIA,AZI,Tripulante de Cabina,3718
50,0,5,BRITISH,BTA,Paramedico,3719
0,37,46,LATAM CARGO,UCA,Copiloto,3720
15,12,88,LACSA,LRC,Piloto,3721
14,0,64,LATAM DOMESTICO,LUD,Tripulante de Cabina,3722
56,0,66,BRITISH,BTA,Tripulante de Cabina,3723
0,37,72,IBERIA,IBE,Copiloto,3724
25,47,127,LATAM CARGO,UCA,Copiloto,3725
21,51,115,KALITTA AIR,KAI,Piloto,3726
21,22,53,AEROVIAS DAP (centro/norte),ADC,Copiloto,3727
22,0,49,KALITTA AIR,KAI,Tripulante de Cabina,3728
34,41,47,ALITALIA,AZI,Piloto,3729
8,15,100,LATAM ARGENTINA,LAM,Copiloto,3730
20,0,60,LATAM ARGENTINA,LAM,Paramedico,3731
59,48,98,LATAM ARGENTINA,LAM,Piloto,3732
8,15,6,AEROVIAS DAP (centro/norte),ADC,Copiloto,3733
59,48,99,KALITTA AIR,KAI,Copiloto,3734
8,45,132,LATAM INTER,LAT,Copiloto,3735
25,47,125,AEROVIAS DAP (centro/norte),ADC,Copiloto,3736
8,15,12,LACSA,LRC,Piloto,3737
25,47,95,LATAM ECUADOR,XLE,Piloto,3738
8,15,76,IBERIA,IBE,Copiloto,3739
59,17,15,KALITTA AIR,KAI,Copiloto,3740
59,48,31,EASTERN AIRLINES,EAL,Piloto,3741
21,22,28,KALITTA AIR,KAI,Piloto,3742
0,37,146,ALITALIA,AZI,Piloto,3743
34,2,106,UNITED,UAN,Copiloto,3744
21,51,28,LATAM ECUADOR,XLE,Piloto,3745
38,31,121,LATAM DOMESTICO,LUD,Piloto,3746
41,19,25,IBERIA,IBE,Piloto,3747
4,0,9,KALITTA AIR,KAI,Tripulante de Cabina,3748
37,25,79,LATAM INTER,LAT,Copiloto,3749
8,15,107,LATAM CARGO,UCA,Copiloto,3750
58,0,119,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina,3751
58,0,23,LACSA,LRC,Tripulante de Cabina,3752
16,0,84,LATAM ECUADOR,XLE,Tripulante de Cabina,3753
50,0,105,LATAM ECUADOR,XLE,Paramedico,3754
8,15,120,LACSA,LRC,Piloto,3755
37,25,18,KOREAN AIR,KEA,Piloto,3756
59,17,66,UNITED,UAN,Piloto,3757
25,36,33,LATAM CARGO,UCA,Piloto,3758
15,46,70,LATAM INTER,LAT,Piloto,3759
32,0,147,QANTAS,QAF,Paramedico,3760
14,0,103,EASTERN AIRLINES,EAL,Tripulante de Cabina,3761
22,0,130,LACSA,LRC,Tripulante de Cabina,3762
51,0,137,LAW,LAW,Tripulante de Cabina,3763
23,49,48,NO_COMPANY,NCY,Copiloto,3764
59,48,29,KOREAN AIR,KEA,Copiloto,3765
59,48,9,EASTERN AIRLINES,EAL,Copiloto,3766
25,47,55,KALITTA AIR,KAI,Piloto,3767
15,46,77,EASTERN AIRLINES,EAL,Copiloto,3768
8,15,64,LATAM DOMESTICO,LUD,Copiloto,3769
0,37,78,NO_COMPANY,NCY,Copiloto,3770
37,25,129,LATAM INTER,LAT,Piloto,3771
59,17,52,KALITTA AIR,KAI,Copiloto,3772
4,0,139,LAW,LAW,Tripulante de Cabina,3773
0,37,62,LACSA,LRC,Copiloto,3774
37,25,2,KOREAN AIR,KEA,Copiloto,3775
59,48,52,LATAM ARGENTINA,LAM,Copiloto,3776
8,15,109,ETHOPIAN AIRLINES,ETA,Piloto,3777
59,48,86,KALITTA AIR,KAI,Copiloto,3778
11,0,62,LATAM DOMESTICO,LUD,Tripulante de Cabina,3779
2,0,124,LAW,LAW,Tripulante de Cabina,3780
0,37,86,ALITALIA,AZI,Piloto,3781
8,45,55,AEROVIAS DAP (centro/norte),ADC,Copiloto,3782
38,40,121,EASTERN AIRLINES,EAL,Piloto,3783
35,0,126,OCEANAIR,COG,Paramedico,3784
59,17,117,BRITISH,BTA,Copiloto,3785
56,0,139,BRITISH,BTA,Tripulante de Cabina,3786
2,0,29,LATAM DOMESTICO,LUD,Tripulante de Cabina,3787
25,36,141,BRITISH,BTA,Copiloto,3788
54,0,83,KOREAN AIR,KEA,Piloto,3789
32,0,145,QANTAS,QAF,Paramedico,3790
25,47,80,EASTERN AIRLINES,EAL,Piloto,3791
59,48,2,NO_COMPANY,NCY,Piloto,3792
59,48,126,QANTAS,QAF,Copiloto,3793
58,0,33,LACSA,LRC,Tripulante de Cabina,3794
41,19,30,ETHOPIAN AIRLINES,ETA,Piloto,3795
15,46,88,LACSA,LRC,Piloto,3796
9,29,126,UNITED,UAN,Piloto,3797
22,0,28,EASTERN AIRLINES,EAL,Tripulante de Cabina,3798
24,35,104,ETHOPIAN AIRLINES,ETA,Piloto,3799
4,0,38,OCEANAIR,COG,Tripulante de Cabina,3800
59,48,126,EASTERN AIRLINES,EAL,Copiloto,3801
41,19,93,LATAM DOMESTICO,LUD,Piloto,3802
24,35,25,KOREAN AIR,KEA,Copiloto,3803
23,49,116,LACSA,LRC,Piloto,3804
59,48,15,BRITISH,BTA,Copiloto,3805
8,45,76,AEROVIAS DAP (centro/norte),ADC,Copiloto,3806
49,0,108,LATAM DOMESTICO,LUD,Paramedico,3807
59,48,65,BRITISH,BTA,Piloto,3808
19,0,121,LATAM DOMESTICO,LUD,Tripulante de Cabina,3809
21,51,56,OCEANAIR,COG,Copiloto,3810
56,0,36,BRITISH,BTA,Tripulante de Cabina,3811
21,22,54,KALITTA AIR,KAI,Piloto,3812
15,12,24,IBERIA,IBE,Piloto,3813
59,17,74,OCEANAIR,COG,Piloto,3814
15,46,134,IBERIA,IBE,Piloto,3815
40,0,82,ETHOPIAN AIRLINES,ETA,Paramedico,3816
56,0,104,OCEANAIR,COG,Tripulante de Cabina,3817
47,0,90,ETHOPIAN AIRLINES,ETA,Paramedico,3818
17,28,47,ETHOPIAN AIRLINES,ETA,Copiloto,3819
59,17,13,EASTERN AIRLINES,EAL,Piloto,3820
8,45,87,MARTINAIR HOLLAND,MPH,Copiloto,3821
50,0,33,LAW,LAW,Paramedico,3822
59,48,20,NO_COMPANY,NCY,Copiloto,3823
24,35,147,IBERIA,IBE,Piloto,3824
56,0,131,BRITISH,BTA,Tripulante de Cabina,3825
15,46,24,LACSA,LRC,Piloto,3826
15,12,134,EASTERN AIRLINES,EAL,Piloto,3827
38,40,117,LATAM DOMESTICO,LUD,Piloto,3828
41,19,30,LATAM DOMESTICO,LUD,Piloto,3829
25,47,112,LATAM ECUADOR,XLE,Copiloto,3830
22,0,73,UNITED,UAN,Tripulante de Cabina,3831
52,0,10,KALITTA AIR,KAI,Paramedico,3832
44,0,0,0,0,0,3833
59,17,126,UNITED,UAN,Copiloto,3834
8,15,87,LATAM INTER,LAT,Copiloto,3835
43,0,119,AEROVIAS DAP (centro/norte),ADC,Paramedico,3836
31,50,127,ETHOPIAN AIRLINES,ETA,Piloto,3837
0,37,116,NO_COMPANY,NCY,Copiloto,3838
54,0,138,ALITALIA,AZI,Piloto,3839
16,0,41,ETHOPIAN AIRLINES,ETA,Tripulante de Cabina,3840
56,0,27,BRITISH,BTA,Tripulante de Cabina,3841
59,48,123,LATAM ARGENTINA,LAM,Copiloto,3842
46,0,28,KALITTA AIR,KAI,Tripulante de Cabina,3843
59,17,74,LATAM ARGENTINA,LAM,Piloto,3844
20,0,113,KOREAN AIR,KEA,Paramedico,3845
59,17,108,ALITALIA,AZI,Piloto,3846
51,0,115,LAW,LAW,Tripulante de Cabina,3847
8,15,120,IBERIA,IBE,Piloto,3848
20,0,113,LACSA,LRC,Paramedico,3849
22,0,90,OCEANAIR,COG,Tripulante de Cabina,3850
22,0,77,LATAM ARGENTINA,LAM,Tripulante de Cabina,3851
38,31,117,LATAM DOMESTICO,LUD,Piloto,3852
17,28,118,LATAM INTER,LAT,Piloto,3853
40,0,22,LAW,LAW,Paramedico,3854
2,0,68,LAW,LAW,Tripulante de Cabina,3855
59,48,13,LAW,LAW,Piloto,3856
8,15,0,IBERIA,IBE,Piloto,3857
34,2,108,OCEANAIR,COG,Copiloto,3858
59,17,108,OCEANAIR,COG,Piloto,3859
37,25,82,KOREAN AIR,KEA,Piloto,3860
59,17,39,KALITTA AIR,KAI,Piloto,3861
1,0,50,KOREAN AIR,KEA,Tripulante de Cabina,3862
17,28,47,EASTERN AIRLINES,EAL,Copiloto,3863
53,0,141,BRITISH,BTA,Paramedico,3864
5,0,5,LATAM DOMESTICO,LUD,Tripulante de Cabina,3865
8,45,41,IBERIA,IBE,Copiloto,3866
13,0,113,KALITTA AIR,KAI,Tripulante de Cabina,3867
35,0,46,IBERIA,IBE,Paramedico,3868
31,50,97,LATAM ECUADOR,XLE,Copiloto,3869
37,25,96,QANTAS,QAF,Piloto,3870
30,0,107,LATAM ECUADOR,XLE,Paramedico,3871
0,37,107,NO_COMPANY,NCY,Piloto,3872
8,45,56,ETHOPIAN AIRLINES,ETA,Piloto,3873
8,45,109,IBERIA,IBE,Piloto,3874
8,45,88,LATAM ARGENTINA,LAM,Copiloto,3875
11,0,57,LATAM INTER,LAT,Tripulante de Cabina,3876
59,17,59,LATAM ARGENTINA,LAM,Copiloto,3877
25,36,21,BRITISH,BTA,Copiloto,3878
59,48,53,LAW,LAW,Piloto,3879
49,0,45,LATAM DOMESTICO,LUD,Paramedico,3880
59,48,51,BRITISH,BTA,Piloto,3881
31,50,23,ETHOPIAN AIRLINES,ETA,Piloto,3882
26,0,96,LAW,LAW,Tripulante de Cabina,3883
37,25,15,KOREAN AIR,KEA,Piloto,3884
58,0,23,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina,3885
12,0,56,LAW,LAW,Tripulante de Cabina,3886
59,17,99,UNITED,UAN,Copiloto,3887
25,36,148,EASTERN AIRLINES,EAL,Copiloto,3888
21,22,36,AEROVIAS DAP (centro/norte),ADC,Copiloto,3889
22,0,136,LACSA,LRC,Tripulante de Cabina,3890
8,45,119,AEROVIAS DAP (centro/norte),ADC,Piloto,3891
59,48,66,KOREAN AIR,KEA,Piloto,3892
19,0,125,LATAM ECUADOR,XLE,Tripulante de Cabina,3893
52,0,51,LAW,LAW,Paramedico,3894
28,0,132,LAW,LAW,Tripulante de Cabina,3895
34,41,6,LATAM DOMESTICO,LUD,Piloto,3896
8,15,67,LATAM ECUADOR,XLE,Piloto,3897
8,45,144,LACSA,LRC,Copiloto,3898
37,25,3,OCEANAIR,COG,Piloto,3899
15,12,44,LATAM ARGENTINA,LAM,Piloto,3900
58,0,68,UNITED,UAN,Tripulante de Cabina,3901
25,47,81,KALITTA AIR,KAI,Piloto,3902
21,22,98,AEROVIAS DAP (centro/norte),ADC,Copiloto,3903
